t_s,rojo,verde,azul,claro
16.8931,31,56,19,95
16.9066,30,56,18,97
16.9248,30,56,18,97
16.9387,30,56,18,97
16.9552,30,56,19,95
16.9711,30,56,19,95
16.9848,30,56,19,95
16.9987,31,55,18,97
17.0130,31,55,18,97
17.0273,31,55,18,97
17.0446,30,56,19,95
17.0593,30,56,19,95
17.0737,30,56,19,95
17.0901,30,55,19,95
17.1046,30,55,19,95
17.1222,30,55,19,95
17.1357,31,56,19,95
17.1537,31,56,19,95
17.1662,31,56,19,95
17.1833,30,56,18,97
17.1962,30,56,18,97
17.2126,30,56,18,97
17.2263,30,56,19,95
17.2432,30,56,19,95
17.2563,30,56,19,95
17.2737,30,56,19,95
17.2870,30,56,19,95
17.3047,30,56,19,95
17.3196,30,55,18,95
17.3338,30,55,18,95
17.3485,30,55,18,95
17.3658,30,56,18,97
17.3803,30,56,18,97
17.3980,30,56,19,95
17.4133,30,56,19,95
17.4306,30,56,19,95
17.4447,31,55,18,97
17.4635,31,55,18,97
17.4806,31,55,18,97
17.4935,34,55,18,97
17.5103,34,55,18,97
17.5285,31,55,19,95
17.5503,31,55,19,95
17.5693,31,55,19,95
17.5873,34,58,19,95
17.6108,34,58,19,95
17.6264,34,55,18,97
17.6427,34,55,18,97
17.6597,31,58,18,97
17.6750,31,58,19,95
17.6891,31,58,19,95
17.7028,31,58,19,95
17.7167,30,56,19,95
17.7334,30,56,19,95
17.7496,30,56,19,95
17.7638,34,56,19,95
17.7767,34,56,19,95
17.7932,34,56,19,95
17.8101,30,55,18,97
17.8243,30,55,18,97
17.8380,30,55,18,95
17.8546,30,55,18,95
17.8678,30,55,18,95
17.8814,33,55,18,97
17.8991,33,55,18,97
17.9125,33,55,18,97
17.9276,33,55,18,97
17.9406,33,55,19,97
17.9551,33,55,19,97
17.9706,33,55,19,97
17.9844,33,56,18,97
17.9976,33,56,18,97
18.0127,33,56,18,97
18.0263,30,55,18,95
18.0440,30,55,18,95
18.0592,30,55,18,95
18.0731,33,55,18,97
18.0887,33,55,18,97
18.1036,33,55,18,97
18.1173,31,55,18,97
18.1331,31,55,18,97
18.1474,30,55,18,95
18.1639,30,55,18,95
18.1772,30,55,18,95
18.1927,30,55,18,95
18.2091,30,55,18,95
18.2251,30,55,18,95
18.2417,31,56,19,95
18.2575,31,56,19,95
18.2740,31,56,19,95
18.2891,34,48,17,92
18.3028,34,48,17,92
18.3207,34,48,17,92
18.3354,35,45,15,88
18.3498,35,45,15,88
18.3652,35,45,15,88
18.3800,36,45,15,89
18.3960,36,45,15,89
18.4108,35,46,17,88
18.4306,35,46,17,88
18.4456,35,46,17,88
18.4663,36,46,17,88
18.4832,36,46,17,88
18.4985,36,46,17,88
18.5136,36,46,17,88
18.5321,36,46,17,88
18.5502,36,45,15,89
18.5705,36,45,15,89
18.5928,36,46,17,88
18.6137,36,46,17,88
18.6278,36,46,17,88
18.6436,36,46,17,88
18.6614,36,46,17,88
18.6773,36,46,17,88
18.6906,35,46,17,88
18.7045,35,46,17,88
18.7181,35,46,17,88
18.7336,36,46,17,88
18.7482,36,46,17,88
18.7637,36,46,17,88
18.7782,36,45,15,89
18.7934,36,45,15,89
18.8067,36,45,15,89
18.8236,36,45,15,89
18.8355,36,45,15,89
18.8541,36,45,15,89
18.8680,35,45,15,88
18.8826,35,45,15,88
18.8981,35,45,15,88
18.9137,35,46,17,88
18.9267,35,46,17,88
18.9432,36,46,17,88
18.9611,36,46,17,88
18.9755,36,46,17,88
18.9893,36,46,17,88
19.0035,36,46,17,88
19.0204,36,46,17,88
19.0337,36,46,17,88
19.0458,36,45,17,86
19.0630,36,45,17,86
19.0778,36,46,17,88
19.0955,36,46,17,88
19.1094,36,46,17,88
19.1237,36,45,15,89
19.1380,36,45,15,89
19.1533,36,45,15,89
19.1668,35,45,15,88
19.1822,35,45,15,88
19.1944,35,45,15,88
19.2116,35,45,15,88
19.2253,35,45,15,88
19.2428,35,45,15,88
19.2568,36,45,15,88
19.2735,36,45,15,88
19.2865,36,45,15,88
19.3028,36,46,17,89
19.3201,36,46,17,89
19.3333,36,46,17,89
19.3466,35,45,17,88
19.3661,35,45,17,88
19.3805,35,45,17,88
19.3986,36,46,17,88
19.4126,36,46,17,88
19.4308,36,46,17,88
19.4503,35,45,15,88
19.4655,35,45,15,88
19.4838,36,46,17,88
19.4992,36,46,17,88
19.5157,36,46,17,88
19.5302,36,46,17,89
19.5483,36,46,17,89
19.5676,36,45,15,89
19.5917,36,45,15,89
19.6122,35,46,17,85
19.6316,35,46,17,85
19.6506,36,45,15,85
19.6693,36,45,15,88
19.6901,36,45,15,88
19.7036,36,45,15,89
19.7201,36,45,15,89
19.7346,36,45,15,89
19.7538,36,45,15,89
19.7696,36,45,15,89
19.7833,36,45,15,89
19.7997,36,45,15,89
19.8135,36,45,15,89
19.8272,36,45,15,89
19.8408,35,46,17,88
19.8546,35,46,17,88
19.8725,35,46,17,88
19.8858,36,46,17,88
19.9033,36,46,17,88
19.9170,36,46,17,88
19.9333,36,46,17,89
19.9477,36,46,17,89
19.9632,36,46,17,89
19.9775,36,45,15,89
19.9938,36,45,15,89
20.0096,36,45,15,89
20.0228,36,45,15,89
20.0361,36,45,15,89
20.0532,36,46,15,88
20.0684,36,46,15,88
20.0837,36,46,15,88
20.0970,36,45,15,86
20.1123,36,45,15,86
20.1260,36,45,15,86
20.1431,36,46,17,88
20.1569,36,46,17,88
20.1742,36,46,17,88
20.1888,36,46,17,89
20.2031,36,46,17,89
20.2167,36,46,17,89
20.2335,36,46,17,88
20.2483,36,46,17,88
20.2634,36,46,17,88
20.2778,26,56,28,98
20.2926,26,56,28,98
20.3060,26,56,28,98
20.3233,16,69,43,113
20.3366,16,69,43,113
20.3530,16,69,43,113
20.3685,15,68,43,114
20.3809,15,68,43,114
20.3976,15,68,43,114
20.4117,15,68,43,113
20.4286,15,68,43,113
20.4416,15,68,43,113
20.4566,15,68,43,113
20.4739,15,68,43,113
20.4922,15,68,43,113
20.5067,15,68,42,114
20.5236,15,68,42,114
20.5386,15,68,42,114
20.5545,15,68,42,113
20.5742,15,68,42,113
20.5936,16,69,42,113
20.6142,16,69,42,113
20.6316,15,68,42,113
20.6480,15,68,42,113
20.6615,15,68,42,113
20.6786,16,69,42,113
20.6926,16,69,42,113
20.7092,16,69,42,113
20.7225,15,68,42,113
20.7371,15,68,42,113
20.7518,15,68,42,113
20.7680,15,68,43,113
20.7815,15,68,43,113
20.7978,15,68,43,113
20.8125,16,69,43,113
20.8274,16,69,43,113
20.8404,16,69,43,113
20.8601,16,69,42,113
20.8736,16,69,42,113
20.8887,16,69,42,113
20.9015,16,69,43,113
20.9186,16,69,43,113
20.9336,16,69,43,113
20.9495,15,68,43,114
20.9699,15,68,43,114
20.9837,16,69,43,114
21.0027,16,69,43,114
21.0160,16,69,43,114
21.0321,15,68,43,114
21.0460,15,68,43,114
21.0637,15,68,43,114
21.0771,15,68,43,114
21.0926,15,68,43,114
21.1095,15,68,43,114
21.1242,15,68,43,113
21.1375,15,68,43,113
21.1536,15,68,43,113
21.1675,15,68,43,114
21.1834,15,68,43,114
21.1974,15,68,43,114
21.2126,15,69,43,113
21.2274,15,69,43,113
21.2433,15,69,43,113
21.2563,15,68,43,113
21.2718,15,68,43,113
21.2845,15,68,43,113
21.2999,15,68,43,113
21.3164,15,68,43,113
21.3329,15,68,43,113
21.3469,15,68,43,114
21.3614,15,68,43,114
21.3772,15,68,43,114
21.3920,15,69,43,113
21.4139,15,69,43,113
21.4324,15,68,43,113
21.4469,15,68,43,113
21.4641,15,68,43,113
21.4811,15,68,43,113
21.4956,15,68,43,113
21.5115,15,68,43,113
21.5280,16,69,42,114
21.5466,16,69,42,114
21.5621,16,69,42,114
21.5866,16,69,42,114
21.6035,15,68,43,114
21.6237,15,68,43,114
21.6430,15,68,43,114
21.6570,16,68,42,113
21.6731,16,68,42,113
21.6895,16,68,42,113
21.7029,15,68,42,113
21.7232,15,68,42,113
21.7408,15,68,43,114
21.7555,15,68,43,114
21.7744,15,68,43,114
21.7882,15,68,43,114
21.8037,15,68,43,114
21.8179,15,68,43,114
21.8334,15,69,43,113
21.8457,15,69,43,113
21.8608,15,69,43,113
21.8753,15,68,43,113
21.8903,15,68,43,113
21.9045,15,68,43,113
21.9218,15,68,43,113
21.9355,15,68,43,113
21.9498,15,68,43,113
21.9692,15,68,42,113
21.9833,15,68,42,113
21.9981,15,68,42,113
22.0114,16,68,43,113
22.0301,16,68,43,113
22.0440,16,69,43,114
22.0637,16,69,43,114
22.0777,16,69,43,114
22.0927,16,68,43,114
22.1067,16,68,43,114
22.1247,16,68,43,114
22.1389,16,69,43,113
22.1531,16,69,43,113
22.1675,16,69,43,113
22.1835,16,69,42,113
22.1964,16,69,42,113
22.2127,16,69,42,113
22.2251,15,68,42,113
22.2432,15,68,42,113
22.2562,15,68,42,113
22.2720,18,63,40,112
22.2862,18,63,40,112
22.3030,18,63,40,112
22.3188,30,39,36,95
22.3326,30,39,36,95
22.3505,30,39,36,95
22.3646,30,39,36,95
22.3827,30,39,36,95
22.3973,30,39,36,95
22.4141,31,38,36,97
22.4317,31,38,36,97
22.4464,31,38,36,97
22.4627,31,38,36,97
22.4766,31,38,36,97
22.4915,30,38,35,95
22.5124,30,38,35,95
22.5280,30,38,35,95
22.5448,31,38,36,97
22.5687,31,38,36,97
22.5877,30,39,35,97
22.6028,30,39,35,97
22.6224,30,39,36,95
22.6382,30,39,36,95
22.6535,30,39,36,95
22.6726,30,39,36,95
22.6878,30,39,36,95
22.7032,30,39,36,95
22.7162,30,39,36,95
22.7333,30,39,36,95
22.7471,30,39,36,95
22.7634,30,39,36,95
22.7771,30,39,36,95
22.7922,30,39,36,95
22.8057,31,38,36,97
22.8230,31,38,36,97
22.8370,31,38,36,97
22.8531,31,38,36,97
22.8658,31,38,36,97
22.8829,31,38,36,97
22.8959,28,38,36,95
22.9123,28,38,36,95
22.9260,28,38,36,95
22.9429,31,39,35,97
22.9569,31,39,35,97
22.9735,31,39,35,97
22.9878,31,38,36,97
23.0031,31,38,36,97
23.0180,31,38,36,97
23.0326,31,39,35,97
23.0452,31,39,35,97
23.0619,31,39,35,97
23.0755,30,39,35,95
23.0894,30,39,35,95
23.1033,30,39,35,95
23.1178,31,39,36,95
23.1330,31,39,36,95
23.1486,31,39,36,95
23.1626,30,39,36,97
23.1765,30,39,36,97
23.1945,30,39,36,97
23.2094,30,39,36,97
23.2233,30,39,36,97
23.2380,30,39,36,97
23.2531,30,39,35,95
23.2681,30,39,35,95
23.2818,30,39,35,95
23.2943,31,38,35,97
23.3131,31,38,35,97
23.3264,31,38,35,97
23.3422,30,39,35,97
23.3569,30,39,35,97
23.3743,30,39,35,97
23.3878,30,39,36,95
23.4126,30,39,36,95
23.4331,30,39,35,95
23.4475,30,39,35,95
23.4647,31,39,35,97
23.4803,31,39,35,97
23.4989,31,39,35,97
23.5236,31,38,35,97
23.5413,31,38,35,97
23.5651,30,38,35,95
23.5930,30,38,35,95
23.6130,30,39,35,97
23.6288,30,39,35,97
23.6467,31,39,36,95
23.6613,31,39,36,95
23.6773,31,39,36,95
23.6915,30,39,36,97
23.7078,30,39,36,97
23.7235,30,39,36,97
23.7386,30,39,36,97
23.7522,30,39,36,97
23.7724,30,39,36,97
23.7861,31,38,35,97
23.8035,31,38,35,97
23.8171,31,38,35,97
23.8336,31,38,36,97
23.8483,31,38,36,97
23.8636,31,39,35,97
23.8774,31,39,35,97
23.8919,31,39,35,97
23.9058,31,38,35,97
23.9234,31,38,35,97
23.9364,31,38,35,97
23.9527,30,39,35,97
23.9674,30,39,35,97
23.9842,30,39,35,97
23.9972,30,39,36,95
24.0126,30,39,36,95
24.0270,30,39,36,95
24.0433,30,39,36,95
24.0595,30,39,36,95
24.0751,30,39,36,95
24.0882,30,39,36,95
24.1043,30,39,36,95
24.1182,30,39,36,95
24.1318,30,39,35,95
24.1470,30,39,35,95
24.1633,30,39,35,95
24.1782,28,38,35,97
24.1925,28,38,35,97
24.2045,28,38,35,97
24.2200,30,39,35,97
24.2332,30,39,35,97
24.2497,30,39,35,97
24.2668,30,38,36,97
24.2830,30,38,36,97
24.2966,30,38,36,97
24.3122,24,40,43,98
24.3263,24,40,43,98
24.3432,24,40,43,98
24.3569,24,41,44,98
24.3748,24,41,44,98
24.3908,24,41,44,98
24.4105,24,41,42,99
24.4258,24,41,42,99
24.4420,24,40,43,99
24.4566,24,40,43,99
24.4730,24,40,43,99
24.4886,24,41,43,99
24.5037,24,41,43,99
24.5218,24,41,43,99
24.5368,24,41,43,98
24.5505,24,41,43,98
24.5752,23,40,45,98
24.5976,23,40,45,98
24.6095,23,40,45,98
24.6234,24,41,43,99
24.6433,24,41,43,99
24.6596,24,40,43,99
24.6765,24,40,43,99
24.6918,24,40,43,99
24.7116,23,41,44,98
24.7320,23,41,44,98
24.7453,23,41,44,98
24.7632,23,40,43,98
24.7775,23,40,43,98
24.7932,23,40,43,98
24.8062,24,41,42,98
24.8228,24,41,42,98
24.8376,24,40,42,99
24.8551,24,40,42,99
24.8701,24,40,42,99
24.8841,23,41,45,99
24.8986,23,41,45,99
24.9133,23,41,45,99
24.9294,24,41,42,99
24.9430,24,41,42,99
24.9593,24,41,42,99
24.9740,24,41,42,99
24.9874,24,41,42,99
25.0011,24,41,42,99
25.0216,23,41,42,99
25.0351,23,41,42,99
25.0533,23,41,42,99
25.0673,24,40,45,99
25.0817,24,40,45,99
25.0986,24,40,45,99
25.1130,23,41,42,99
25.1262,23,41,42,99
25.1437,23,41,42,99
25.1573,24,41,42,99
25.1747,24,41,42,99
25.1885,24,41,42,99
25.2037,23,41,44,98
25.2175,23,41,44,98
25.2349,23,41,44,98
25.2485,23,41,42,99
25.2626,23,41,42,99
25.2786,23,41,42,99
25.2927,24,41,42,98
25.3058,24,41,42,98
25.3230,24,41,42,98
25.3370,23,40,43,98
25.3545,23,40,43,98
25.3712,23,40,43,98
25.3908,23,40,43,98
25.4113,23,40,43,98
25.4281,24,41,43,98
25.4423,24,41,43,98
25.4587,23,40,43,98
25.4746,23,40,43,98
25.4870,23,40,43,98
25.5049,24,41,44,98
25.5214,24,41,44,98
25.5361,24,41,44,98
25.5507,24,40,45,99
25.5748,24,40,45,99
25.5945,23,41,44,98
25.6096,23,41,44,98
25.6316,23,41,44,98
25.6512,24,41,42,99
25.6646,24,41,42,99
25.6836,24,40,43,99
25.6980,24,40,43,99
25.7127,24,40,43,99
25.7257,24,41,45,99
25.7420,24,41,45,99
25.7542,24,41,45,99
25.7713,23,41,42,99
25.7845,23,41,42,99
25.8001,23,41,42,99
25.8167,24,41,42,98
25.8365,24,41,42,98
25.8505,24,41,42,98
25.8681,24,41,44,99
25.8827,24,41,44,99
25.8978,24,41,44,99
25.9107,23,41,44,98
25.9266,23,41,44,98
25.9403,23,41,44,98
25.9544,23,41,42,99
25.9676,23,41,42,99
25.9827,23,41,42,99
25.9964,24,40,43,98
26.0131,24,40,43,98
26.0265,24,40,43,98
26.0417,24,41,42,99
26.0554,24,41,42,99
26.0726,24,41,42,99
26.0863,24,41,44,99
26.1033,24,41,44,99
26.1163,24,41,44,99
26.1327,24,40,43,99
26.1478,24,40,43,99
26.1625,24,40,43,99
26.1771,23,40,43,99
26.1927,23,40,43,99
26.2061,23,40,43,99
26.2233,24,41,43,99
26.2354,24,41,43,99
26.2487,24,41,43,99
26.2638,24,41,43,99
26.2773,24,41,43,99
26.2938,24,41,43,99
26.3061,23,66,25,102
26.3228,23,66,25,102
26.3362,23,66,25,102
26.3516,24,71,21,102
26.3667,24,71,21,102
26.3829,24,71,21,102
26.3971,23,70,21,100
26.4160,23,70,21,100
26.4325,24,71,21,102
26.4485,24,71,21,102
26.4634,24,71,21,102
26.4818,24,71,21,100
26.5000,24,71,21,100
26.5143,24,71,21,100
26.5327,23,71,21,102
26.5453,23,71,21,102
26.5667,24,71,21,102
26.5853,24,71,21,102
26.6028,24,71,21,102
26.6198,24,71,21,102
26.6336,24,71,21,102
26.6517,24,71,21,102
26.6672,24,71,21,100
26.6843,24,71,21,100
26.6975,24,71,21,100
26.7121,23,70,21,100
26.7271,23,70,21,100
26.7433,23,70,21,100
26.7573,23,70,21,102
26.7734,23,70,21,102
26.7873,24,70,21,100
26.8031,24,70,21,100
26.8168,24,70,21,100
26.8345,24,70,21,102
26.8484,24,70,21,102
26.8634,24,70,21,102
26.8773,23,70,20,100
26.8915,23,70,20,100
26.9056,23,70,20,100
26.9230,23,70,21,102
26.9370,23,70,21,102
26.9551,23,70,21,102
26.9705,24,70,21,102
26.9842,24,70,21,102
26.9980,24,70,21,102
27.0126,23,71,21,102
27.0268,23,71,21,102
27.0430,23,71,21,102
27.0570,24,70,20,102
27.0724,24,70,20,102
27.0867,24,70,20,102
27.1028,24,70,20,100
27.1165,24,70,20,100
27.1323,24,70,20,100
27.1472,23,71,21,102
27.1631,23,71,21,102
27.1771,23,71,21,102
27.1926,24,70,20,102
27.2055,24,70,20,102
27.2233,24,70,20,102
27.2367,23,70,21,100
27.2526,23,70,21,100
27.2665,23,70,21,100
27.2828,24,71,21,102
27.2964,24,71,21,102
27.3135,24,71,21,102
27.3266,24,71,21,100
27.3429,24,71,21,100
27.3577,24,71,21,100
27.3781,24,71,21,100
27.3931,24,71,21,100
27.4121,24,71,21,100
27.4269,24,71,21,100
27.4431,24,71,21,100
27.4631,23,70,20,100
27.4793,23,70,20,100
27.4927,23,70,20,100
27.5148,24,71,21,100
27.5334,24,71,21,100
27.5488,24,71,21,102
27.5673,24,71,21,102
27.5911,24,71,21,100
27.6062,24,71,21,100
27.6231,24,71,21,100
27.6391,24,71,21,102
27.6533,24,71,21,102
27.6683,24,71,21,102
27.6838,24,71,21,100
27.6986,24,71,21,100
27.7148,24,71,21,100
27.7285,24,70,20,102
27.7428,24,70,20,102
27.7609,24,70,20,102
27.7749,23,70,20,100
27.7886,23,70,20,100
27.8026,23,70,20,100
27.8187,23,71,21,102
27.8355,23,71,21,102
27.8487,23,71,21,102
27.8624,24,71,20,100
27.8787,24,71,20,100
27.8947,24,70,20,102
27.9107,24,70,20,102
27.9235,24,70,20,102
27.9378,24,70,20,102
27.9530,24,70,21,100
27.9705,24,70,21,100
27.9836,24,70,21,100
27.9971,24,70,21,102
28.0119,24,70,21,102
28.0258,24,71,20,102
28.0432,24,71,20,102
28.0571,24,71,20,102
28.0727,23,71,21,102
28.0874,23,71,21,102
28.1030,23,71,21,102
28.1163,24,70,20,102
28.1323,24,70,20,102
28.1491,24,70,20,102
28.1628,24,70,20,100
28.1759,24,70,20,100
28.1929,24,70,20,100
28.2069,23,71,21,102
28.2225,23,71,21,102
28.2375,23,71,21,102
28.2521,24,70,20,102
28.2686,24,70,20,102
28.2826,24,70,20,102
28.2957,25,63,24,104
28.3139,25,63,24,104
28.3293,25,63,24,104
28.3433,25,58,29,104
28.3598,25,58,29,104
28.3785,25,58,29,104
28.3942,26,58,30,104
28.4117,26,58,30,104
28.4287,25,58,30,103
28.4425,25,58,30,103
28.4646,25,58,30,103
28.4805,26,59,30,104
28.5014,26,59,30,104
28.5177,25,58,30,104
28.5347,25,58,30,104
28.5476,25,58,30,104
28.5687,25,58,30,104
28.5942,25,58,30,104
28.6115,26,59,30,103
28.6238,26,59,30,103
28.6400,26,59,30,103
28.6552,25,59,29,104
28.6726,25,59,29,104
28.6855,25,59,29,104
28.7016,25,58,29,103
28.7188,25,58,29,103
28.7340,25,58,29,103
28.7476,25,58,29,103
28.7613,25,58,29,103
28.7786,25,58,29,103
28.7925,26,58,30,104
28.8091,26,58,30,104
28.8224,26,58,30,104
28.8382,25,58,30,104
28.8531,25,58,30,104
28.8688,25,58,30,104
28.8836,25,58,30,104
28.8994,25,58,30,104
28.9115,25,58,30,104
28.9294,26,59,30,104
28.9425,26,59,30,104
28.9626,26,59,30,103
28.9786,26,59,30,103
28.9927,26,59,30,103
29.0064,25,59,29,104
29.0214,25,59,29,104
29.0352,25,59,29,104
29.0525,25,58,29,103
29.0661,25,58,29,103
29.0828,25,58,29,103
29.0966,25,58,29,103
29.1141,25,58,29,103
29.1276,25,58,29,103
29.1434,25,58,29,103
29.1588,25,58,29,103
29.1724,25,58,29,103
29.1862,26,59,29,103
29.2013,26,59,29,103
29.2176,26,59,29,103
29.2325,26,59,29,103
29.2458,26,59,29,103
29.2618,26,59,29,103
29.2772,25,58,30,103
29.2925,25,58,30,103
29.3058,25,58,30,103
29.3226,25,58,29,103
29.3358,25,58,29,103
29.3525,25,58,29,103
29.3652,25,58,30,104
29.3826,25,58,30,104
29.4113,25,58,30,103
29.4289,25,58,30,103
29.4448,25,58,30,103
29.4618,25,58,30,104
29.4787,25,58,30,104
29.4926,26,59,30,104
29.5138,26,59,30,104
29.5306,26,59,30,104
29.5461,26,59,30,103
29.5705,26,59,30,103
29.5921,26,59,30,103
29.6110,26,59,30,103
29.6282,25,58,30,104
29.6500,25,58,30,104
29.6647,25,58,30,104
29.6815,25,58,30,103
29.6970,25,58,30,103
29.7130,25,58,30,103
29.7266,25,58,30,103
29.7415,25,58,30,103
29.7603,25,58,30,103
29.7745,25,58,30,103
29.7879,25,58,30,103
29.8015,25,58,30,103
29.8171,25,58,30,103
29.8334,25,58,30,103
29.8477,25,58,30,103
29.8637,25,58,30,103
29.8768,25,58,30,103
29.8929,25,58,30,103
29.9063,25,58,30,103
29.9231,25,58,30,103
29.9369,25,58,29,104
29.9546,25,58,29,104
29.9705,25,58,29,104
29.9841,25,59,29,103
29.9990,25,59,29,103
30.0127,25,59,29,103
30.0257,26,59,29,103
30.0414,26,59,29,103
30.0554,26,59,29,103
30.0726,25,58,29,103
30.0864,25,58,29,103
30.1030,25,58,29,103
30.1175,26,59,29,103
30.1326,26,59,29,103
30.1463,26,59,29,103
30.1617,25,58,30,104
30.1765,25,58,30,104
30.1926,25,58,30,104
30.2057,25,58,30,104
30.2232,25,58,30,104
30.2365,25,58,30,104
30.2527,25,58,30,104
30.2689,25,58,30,104
30.2827,25,58,30,104
30.2975,30,49,22,93
30.3135,30,49,22,93
30.3266,30,49,22,93
30.3436,38,36,14,79
30.3567,38,36,14,79
30.3733,38,36,14,79
30.3886,39,35,13,78
30.4128,39,35,13,78
30.4310,39,35,13,78
30.4452,39,35,13,78
30.4605,39,35,13,78
30.4817,39,35,13,78
30.5017,39,35,13,78
30.5175,38,35,13,78
30.5338,38,35,13,78
30.5486,38,35,13,78
30.5713,39,36,14,79
30.5929,39,36,14,79
30.6094,38,35,13,78
30.6242,38,35,13,78
30.6405,38,36,13,78
30.6623,38,36,14,79
30.6830,38,36,14,79
30.6960,39,35,13,78
30.7141,39,35,13,78
30.7283,39,35,13,78
30.7431,38,35,13,78
30.7574,38,35,13,78
30.7739,38,35,13,78
30.7877,39,36,14,79
30.8027,39,36,14,79
30.8147,39,36,14,79
30.8343,38,35,13,78
30.8484,38,35,13,78
30.8639,38,35,13,78
30.8770,38,36,14,79
30.8906,38,36,14,79
30.9074,38,36,14,79
30.9220,39,35,13,78
30.9371,39,35,13,78
30.9504,38,35,13,78
30.9723,38,35,13,78
30.9895,38,35,13,78
31.0033,38,36,13,78
31.0194,38,36,13,78
31.0334,38,36,13,78
31.0494,39,35,13,78
31.0629,39,35,13,78
31.0803,39,35,13,78
31.0942,38,36,14,79
31.1126,38,36,14,79
31.1257,38,36,14,79
31.1391,39,35,13,78
31.1530,39,35,13,78
31.1680,39,35,13,78
31.1824,38,35,13,78
31.1965,38,35,13,78
31.2117,38,35,13,78
31.2269,39,36,14,79
31.2424,39,36,14,79
31.2554,39,36,14,79
31.2727,38,35,13,78
31.2865,38,35,13,78
31.3002,38,35,13,78
31.3154,38,36,14,78
31.3292,38,36,14,78
31.3446,38,36,14,78
31.3600,39,36,13,78
31.3767,39,36,13,78
31.3919,39,36,13,78
31.4109,39,35,13,78
31.4298,39,35,13,78
31.4440,39,36,14,79
31.4644,39,36,14,79
31.4792,39,36,14,79
31.4941,38,35,13,78
31.5105,38,35,13,78
31.5324,38,36,14,79
31.5495,38,36,14,79
31.5681,38,36,14,79
31.5894,39,35,13,78
31.6038,39,35,13,78
31.6234,39,36,14,79
31.6384,39,36,14,79
31.6556,39,36,14,79
31.6728,38,35,13,78
31.6890,38,35,13,78
31.7022,38,35,13,78
31.7207,38,36,14,79
31.7348,38,36,14,79
31.7525,39,35,13,79
31.7662,39,35,13,78
31.7842,39,35,13,78
31.7962,39,35,13,78
31.8125,39,35,13,78
31.8268,39,35,13,78
31.8453,39,35,13,78
31.8610,39,35,13,78
31.8761,39,35,13,78
31.8900,39,36,14,79
31.9060,39,36,14,79
31.9223,39,36,14,79
31.9375,38,35,13,78
31.9531,38,35,13,78
31.9735,38,36,14,78
31.9925,38,36,14,78
32.0058,38,36,14,78
32.0226,39,36,13,78
32.0364,39,36,13,78
32.0556,39,36,13,78
32.0696,39,35,13,78
32.0861,39,35,13,78
32.0995,39,35,13,78
32.1133,39,36,13,79
32.1268,39,36,13,79
32.1421,39,36,13,79
32.1549,39,33,13,78
32.1723,39,33,13,78
32.1868,39,33,13,78
32.2027,38,36,13,78
32.2183,38,36,13,78
32.2325,38,36,13,78
32.2456,39,34,13,79
32.2636,39,34,13,79
32.2767,39,34,13,79
32.2932,33,40,17,84
32.3068,33,40,17,84
32.3220,33,40,17,84
32.3360,15,76,22,98
32.3529,15,76,22,98
32.3666,15,76,22,98
32.3823,16,75,23,99
32.3986,16,75,23,99
32.4131,16,75,23,99
32.4276,16,76,22,98
32.4446,16,76,22,98
32.4567,15,73,22,99
32.4778,15,73,22,99
32.4896,15,73,22,99
32.5062,16,74,22,98
32.5219,16,74,22,98
32.5385,16,74,22,98
32.5544,15,73,22,98
32.5839,15,73,22,98
32.6040,16,75,22,98
32.6218,16,75,22,98
32.6391,15,75,22,98
32.6535,15,75,22,98
32.6661,15,75,22,98
32.6813,15,75,22,98
32.6953,16,76,22,99
32.7127,16,76,22,99
32.7265,15,75,23,98
32.7427,15,75,23,98
32.7565,15,75,23,98
32.7736,15,73,22,99
32.7865,15,73,22,99
32.8027,15,73,22,99
32.8187,16,76,22,98
32.8332,16,76,22,98
32.8475,16,76,22,98
32.8632,16,74,23,98
32.8764,16,74,23,98
32.8937,16,74,23,98
32.9092,15,75,23,99
32.9276,15,75,23,99
32.9415,15,75,23,99
32.9562,16,75,23,98
32.9725,16,75,23,98
32.9889,16,75,23,98
33.0025,16,75,22,98
33.0191,16,75,22,98
33.0326,16,75,22,98
33.0494,15,73,23,99
33.0637,15,73,23,99
33.0793,15,73,23,99
33.0938,15,75,23,99
33.1111,15,75,23,99
33.1261,15,75,23,99
33.1425,15,75,23,99
33.1563,15,75,23,99
33.1727,16,76,22,98
33.1864,16,76,22,98
33.2032,16,76,22,98
33.2163,16,73,22,98
33.2330,16,73,22,98
33.2475,16,73,22,98
33.2632,16,74,22,98
33.2776,16,74,22,98
33.2917,16,74,22,98
33.3072,16,74,22,98
33.3227,16,74,22,98
33.3360,16,74,22,98
33.3529,16,74,22,98
33.3698,16,74,22,98
33.3856,16,74,22,98
33.4118,15,73,22,98
33.4286,15,73,22,98
33.4436,15,73,22,98
33.4570,15,73,22,98
33.4765,15,73,22,98
33.4921,16,73,22,99
33.5136,16,73,22,99
33.5312,16,73,23,98
33.5483,16,73,23,98
33.5684,16,76,22,99
33.5932,16,76,22,99
33.6103,16,76,22,99
33.6280,16,76,22,98
33.6439,16,76,22,98
33.6628,15,75,22,98
33.6787,15,75,22,98
33.6944,15,75,22,98
33.7094,16,74,22,98
33.7233,16,74,22,98
33.7393,16,74,22,98
33.7527,15,73,23,98
33.7660,15,73,23,98
33.7821,15,73,23,98
33.7955,15,73,23,98
33.8130,15,73,23,98
33.8265,15,73,23,98
